CustomerID,Frequency,Monetary,客户群体,lifecycle_days,active_days,lifecycle_months,avg_order_value,estimated_LTV
15618.0,4,776.85,冠军客户,104.0,3,3.466666666666667,194.2125,2693.08
15619.0,1,336.4,一般客户,0.0,1,0.0,336.4,0.0
15620.0,3,1553.18,潜力客户,302.0,3,10.066666666666666,517.7266666666667,15635.35
15621.0,4,1293.03,冠军客户,17.0,3,0.5666666666666667,323.2575,732.72
15622.0,9,3709.56,冠军客户,239.0,5,7.966666666666667,412.17333333333335,29552.83
15623.0,1,301.03,流失客户,0.0,1,0.0,301.03,0.0
15624.0,4,588.13,潜力客户,140.0,4,4.666666666666667,147.0325,2744.61
15625.0,4,1534.26,潜力客户,132.0,4,4.4,383.565,6750.74
15626.0,2,675.8,潜力客户,255.0,2,8.5,337.9,5744.3
15628.0,9,2870.24,冠军客户,362.0,9,12.066666666666666,318.91555555555556,34634.23
15630.0,2,1186.35,忠诚客户,159.0,2,5.3,593.175,6287.66
15632.0,8,3285.31,冠军客户,259.0,8,8.633333333333333,410.66375,28363.18
15634.0,1,243.55,一般客户,0.0,1,0.0,243.55,0.0
15636.0,2,724.76,潜力客户,193.0,2,6.433333333333334,362.38,4662.62
15637.0,1,223.36,流失客户,0.0,1,0.0,223.36,0.0
15639.0,1,425.32,流失客户,0.0,1,0.0,425.32,0.0
15640.0,15,12515.66,冠军客户,368.0,15,12.266666666666667,834.3773333333334,153525.43
15641.0,4,1887.2,潜力客户,254.0,4,8.466666666666667,471.8,15978.29
15643.0,3,664.0,沉睡客户,91.0,2,3.033333333333333,221.33333333333334,2014.13
15644.0,4,813.0,沉睡客户,95.0,3,3.1666666666666665,203.25,2574.5
15645.0,1,612.01,一般客户,0.0,1,0.0,612.01,0.0
15646.0,3,447.64,沉睡客户,215.0,3,7.166666666666667,149.21333333333334,3208.09
15648.0,2,657.35,流失客户,63.0,2,2.1,328.675,1380.44
15649.0,2,816.0,流失客户,31.0,2,1.0333333333333334,408.0,843.2
15651.0,3,646.3,忠诚客户,224.0,2,7.466666666666667,215.4333333333333,4825.71
15652.0,1,337.74,流失客户,0.0,1,0.0,337.74,0.0
15653.0,2,877.44,潜力客户,23.0,2,0.7666666666666667,438.72,672.7
15654.0,2,922.53,忠诚客户,17.0,2,0.5666666666666667,461.265,522.77
15655.0,1,560.67,流失客户,0.0,1,0.0,560.67,0.0
15656.0,4,748.5,冠军客户,239.0,4,7.966666666666667,187.125,5963.05
15657.0,1,30.0,一般客户,0.0,1,0.0,30.0,0.0
15658.0,5,1024.1,沉睡客户,182.0,5,6.066666666666666,204.82,6212.87
15659.0,1,306.45,一般客户,0.0,1,0.0,306.45,0.0
15660.0,9,1600.86,冠军客户,340.0,6,11.333333333333334,177.87333333333333,18143.08
15661.0,2,309.8,流失客户,21.0,2,0.7,154.9,216.86
15663.0,1,138.14,流失客户,0.0,1,0.0,138.14,0.0
15664.0,1,386.43,一般客户,0.0,1,0.0,386.43,0.0
15665.0,2,2242.01,流失客户,75.0,2,2.5,1121.005,5605.02
15667.0,1,301.32,一般客户,0.0,1,0.0,301.32,0.0
15668.0,1,76.32,流失客户,0.0,1,0.0,76.32,0.0
15669.0,4,684.34,冠军客户,223.0,4,7.433333333333334,171.085,5086.93
15670.0,1,173.05,流失客户,0.0,1,0.0,173.05,0.0
15671.0,7,2657.13,冠军客户,252.0,7,8.4,379.59000000000003,22319.89
15673.0,4,2881.02,潜力客户,239.0,4,7.966666666666667,720.255,22952.13
15674.0,5,2446.6,潜力客户,181.0,5,6.033333333333333,489.32,14761.15
15675.0,3,323.69,潜力客户,199.0,3,6.633333333333334,107.89666666666666,2147.14
15676.0,3,3435.76,冠军客户,265.0,3,8.833333333333334,1145.2533333333333,30349.21
15677.0,1,657.23,一般客户,0.0,1,0.0,657.23,0.0
15678.0,1,352.7,流失客户,0.0,1,0.0,352.7,0.0
15679.0,4,781.28,冠军客户,158.0,4,5.266666666666667,195.32,4114.74
15680.0,3,1333.68,冠军客户,357.0,3,11.9,444.56,15870.79
15681.0,5,1426.16,冠军客户,255.0,4,8.5,285.232,12122.36
15683.0,1,193.75,流失客户,0.0,1,0.0,193.75,0.0
15687.0,9,2993.1,冠军客户,322.0,8,10.733333333333333,332.56666666666666,32125.94
15689.0,2,254.1,潜力客户,242.0,2,8.066666666666666,127.05,2049.74
15690.0,2,239.76,忠诚客户,96.0,2,3.2,119.88,767.23
15691.0,1,136.8,流失客户,0.0,1,0.0,136.8,0.0
15692.0,1,191.04,一般客户,0.0,1,0.0,191.04,0.0
15694.0,14,6479.4,冠军客户,372.0,14,12.4,462.8142857142857,80344.56
15695.0,2,409.98,流失客户,0.0,1,0.0,204.99,0.0
15696.0,8,2736.46,冠军客户,293.0,8,9.766666666666667,342.0575,26726.09
15699.0,1,309.65,一般客户,0.0,1,0.0,309.65,0.0
15700.0,2,696.68,流失客户,1.0,2,0.03333333333333333,348.34,23.22
15701.0,4,1542.14,冠军客户,108.0,4,3.6,385.535,5551.7
15703.0,1,211.5,流失客户,0.0,1,0.0,211.5,0.0
15704.0,4,2293.62,潜力客户,75.0,3,2.5,573.405,5734.05
15705.0,1,143.1,流失客户,0.0,1,0.0,143.1,0.0
15706.0,4,1060.56,潜力客户,53.0,4,1.7666666666666666,265.14,1873.66
15707.0,4,945.58,冠军客户,51.0,4,1.7,236.395,1607.49
15708.0,7,3364.24,冠军客户,329.0,7,10.966666666666667,480.60571428571427,36894.5
15709.0,1,133.25,流失客户,0.0,1,0.0,133.25,0.0
15712.0,5,1072.36,冠军客户,278.0,5,9.266666666666667,214.47199999999998,9937.2
15713.0,2,356.7,流失客户,223.0,2,7.433333333333334,178.35,2651.47
15714.0,2,330.88,忠诚客户,66.0,2,2.2,165.44,727.94
15716.0,4,1118.81,沉睡客户,224.0,4,7.466666666666667,279.7025,8353.78
15717.0,1,150.3,流失客户,0.0,1,0.0,150.3,0.0
15719.0,13,5045.61,冠军客户,305.0,13,10.166666666666666,388.1238461538461,51297.04
15720.0,1,598.73,一般客户,0.0,1,0.0,598.73,0.0
15721.0,1,507.08,一般客户,0.0,1,0.0,507.08,0.0
15722.0,5,2222.56,冠军客户,255.0,4,8.5,444.512,18891.76
15723.0,1,203.1,流失客户,0.0,1,0.0,203.1,0.0
15724.0,2,218.25,流失客户,83.0,2,2.7666666666666666,109.125,603.82
15725.0,1,415.25,一般客户,0.0,1,0.0,415.25,0.0
15727.0,7,5178.96,冠军客户,343.0,7,11.433333333333334,739.8514285714285,59212.78
15729.0,1,85.0,流失客户,0.0,1,0.0,85.0,0.0
15730.0,3,1120.88,潜力客户,141.0,3,4.7,373.6266666666667,5268.14
15732.0,2,294.12,流失客户,160.0,2,5.333333333333333,147.06,1568.64
15733.0,1,162.3,流失客户,0.0,1,0.0,162.3,0.0
15734.0,2,1339.45,潜力客户,86.0,2,2.8666666666666667,669.725,3839.76
15737.0,8,1205.12,冠军客户,228.0,7,7.6,150.64,9158.91
15738.0,16,4812.42,冠军客户,354.0,15,11.8,300.77625,56786.56
15739.0,1,449.12,流失客户,0.0,1,0.0,449.12,0.0
15740.0,1,154.88,一般客户,0.0,1,0.0,154.88,0.0
15743.0,4,784.46,冠军客户,168.0,4,5.6,196.115,4392.98
15744.0,1,34.8,流失客户,0.0,1,0.0,34.8,0.0
15745.0,4,1094.59,冠军客户,217.0,4,7.233333333333333,273.6475,7917.53
15746.0,1,196.88,流失客户,0.0,1,0.0,196.88,0.0
15747.0,3,974.04,冠军客户,160.0,3,5.333333333333333,324.68,5194.88
15748.0,1,149.31,一般客户,0.0,1,0.0,149.31,0.0
15749.0,3,44534.3,沉睡客户,97.0,2,3.2333333333333334,14844.766666666668,143994.24
15750.0,8,2465.48,冠军客户,364.0,7,12.133333333333333,308.185,29914.49
15752.0,7,2637.38,冠军客户,333.0,7,11.1,376.7685714285714,29274.92
15753.0,1,79.2,流失客户,0.0,1,0.0,79.2,0.0
15754.0,3,458.57,忠诚客户,195.0,3,6.5,152.85666666666665,2980.7
15755.0,6,2364.25,冠军客户,284.0,6,9.466666666666667,394.0416666666667,22381.57
15756.0,4,532.96,潜力客户,188.0,4,6.266666666666667,133.24,3339.88
15757.0,2,714.42,潜力客户,152.0,2,5.066666666666666,357.21,3619.73
15758.0,1,205.25,一般客户,0.0,1,0.0,205.25,0.0
15759.0,3,253.04,沉睡客户,140.0,3,4.666666666666667,84.34666666666666,1180.85
15762.0,2,583.75,潜力客户,12.0,2,0.4,291.875,233.5
15763.0,2,1086.92,忠诚客户,46.0,2,1.5333333333333334,543.46,1666.61
15764.0,6,3279.97,潜力客户,188.0,4,6.266666666666667,546.6616666666666,20554.48
15766.0,1,315.06,流失客户,0.0,1,0.0,315.06,0.0
15768.0,3,621.83,潜力客户,110.0,3,3.6666666666666665,207.27666666666667,2280.04
15769.0,26,56252.72,冠军客户,364.0,22,12.133333333333333,2163.566153846154,682533.0
15773.0,1,635.68,一般客户,0.0,1,0.0,635.68,0.0
15774.0,1,270.8,流失客户,0.0,1,0.0,270.8,0.0
15775.0,1,104.9,流失客户,0.0,1,0.0,104.9,0.0
15776.0,1,241.62,流失客户,0.0,1,0.0,241.62,0.0
15777.0,4,1047.11,沉睡客户,120.0,3,4.0,261.7775,4188.44
15780.0,3,475.28,沉睡客户,174.0,3,5.8,158.42666666666665,2756.62
15781.0,3,345.46,忠诚客户,280.0,3,9.333333333333334,115.15333333333332,3224.29
15782.0,3,2614.74,冠军客户,80.0,3,2.6666666666666665,871.5799999999999,6972.64
15783.0,1,246.3,一般客户,0.0,1,0.0,246.3,0.0
15785.0,5,2328.97,冠军客户,263.0,4,8.766666666666667,465.794,20417.3
15786.0,3,4932.2,冠军客户,68.0,2,2.2666666666666666,1644.0666666666666,11179.65
15787.0,3,948.05,冠军客户,35.0,2,1.1666666666666667,316.01666666666665,1106.06
15789.0,1,351.3,流失客户,0.0,1,0.0,351.3,0.0
15790.0,1,220.85,一般客户,0.0,1,0.0,220.85,0.0
15791.0,2,1612.69,忠诚客户,161.0,2,5.366666666666666,806.345,8654.77
15793.0,3,965.61,冠军客户,254.0,3,8.466666666666667,321.87,8175.5
15795.0,1,610.01,流失客户,0.0,1,0.0,610.01,0.0
15796.0,8,2711.56,冠军客户,301.0,8,10.033333333333333,338.945,27205.99
15797.0,4,2207.4,潜力客户,206.0,4,6.866666666666666,551.85,15157.48
15799.0,3,884.14,潜力客户,259.0,3,8.633333333333333,294.7133333333333,7633.08
15800.0,2,699.08,潜力客户,139.0,2,4.633333333333334,349.54,3239.07
15801.0,3,1063.95,冠军客户,63.0,3,2.1,354.65000000000003,2234.3
15802.0,1,451.42,流失客户,0.0,1,0.0,451.42,0.0
15803.0,1,415.82,一般客户,0.0,1,0.0,415.82,0.0
15804.0,13,4206.39,冠军客户,198.0,13,6.6,323.5684615384616,27762.17
15805.0,17,5528.48,冠军客户,341.0,13,11.366666666666667,325.2047058823529,62840.39
15806.0,3,784.58,冠军客户,230.0,3,7.666666666666667,261.5266666666667,6015.11
15807.0,3,903.9,冠军客户,27.0,2,0.9,301.3,813.51
15808.0,4,3734.97,沉睡客户,63.0,4,2.1,933.7425,7843.44
15809.0,5,515.77,忠诚客户,266.0,5,8.866666666666667,103.154,4573.16
15810.0,4,1391.98,潜力客户,218.0,4,7.266666666666667,347.995,10115.05
15811.0,6,2218.62,冠军客户,343.0,6,11.433333333333334,369.77,25366.22
15812.0,5,1801.14,潜力客户,210.0,5,7.0,360.228,12607.98
15813.0,2,1303.91,流失客户,32.0,2,1.0666666666666667,651.955,1390.84
15814.0,4,1945.33,冠军客户,34.0,3,1.1333333333333333,486.3325,2204.71
15815.0,5,2100.6,潜力客户,196.0,5,6.533333333333333,420.12,13723.92
15819.0,4,1905.45,冠军客户,227.0,4,7.566666666666666,476.3625,14417.9
15820.0,1,206.98,流失客户,0.0,1,0.0,206.98,0.0
15821.0,2,570.96,忠诚客户,17.0,2,0.5666666666666667,285.48,323.54
15822.0,2,885.47,忠诚客户,356.0,2,11.866666666666667,442.735,10507.58
15823.0,1,15.0,流失客户,0.0,1,0.0,15.0,0.0
15825.0,1,532.94,流失客户,0.0,1,0.0,532.94,0.0
15826.0,3,1654.31,潜力客户,154.0,2,5.133333333333334,551.4366666666666,8492.12
15827.0,14,1836.09,潜力客户,299.0,11,9.966666666666667,131.1492857142857,18299.7
15829.0,2,636.14,潜力客户,41.0,2,1.3666666666666667,318.07,869.39
15830.0,1,576.0,一般客户,0.0,1,0.0,576.0,0.0
15831.0,3,801.76,潜力客户,266.0,3,8.866666666666667,267.25333333333333,7108.94
15832.0,1,836.79,流失客户,0.0,1,0.0,836.79,0.0
15834.0,4,2233.75,潜力客户,207.0,3,6.9,558.4375,15412.88
15835.0,4,954.09,冠军客户,286.0,4,9.533333333333333,238.5225,9095.66
15836.0,1,137.37,一般客户,0.0,1,0.0,137.37,0.0
15837.0,1,391.98,流失客户,0.0,1,0.0,391.98,0.0
15838.0,19,33643.08,冠军客户,356.0,15,11.866666666666667,1770.6884210526316,399231.22
15839.0,3,1048.49,冠军客户,115.0,3,3.8333333333333335,349.49666666666667,4019.21
15840.0,2,355.56,潜力客户,114.0,2,3.8,177.78,1351.13
15841.0,4,1224.06,潜力客户,266.0,4,8.866666666666667,306.015,10853.33
15843.0,1,118.95,流失客户,0.0,1,0.0,118.95,0.0
15844.0,1,130.74,一般客户,0.0,1,0.0,130.74,0.0
15845.0,8,3711.77,冠军客户,320.0,8,10.666666666666666,463.97125,39592.21
15847.0,2,389.27,忠诚客户,250.0,2,8.333333333333334,194.635,3243.92
15850.0,2,238.85,忠诚客户,149.0,2,4.966666666666667,119.425,1186.29
15852.0,2,160.71,流失客户,11.0,2,0.36666666666666664,80.355,58.93
15853.0,1,110.8,流失客户,0.0,1,0.0,110.8,0.0
15854.0,12,2974.65,冠军客户,357.0,10,11.9,247.88750000000002,35398.34
15855.0,5,712.24,潜力客户,127.0,5,4.233333333333333,142.448,3015.15
15856.0,27,16387.57,冠军客户,361.0,21,12.033333333333333,606.947037037037,197197.09
15857.0,1,297.0,一般客户,0.0,1,0.0,297.0,0.0
15858.0,5,1438.85,冠军客户,352.0,5,11.733333333333333,287.77,16882.51
15860.0,8,977.21,冠军客户,328.0,8,10.933333333333334,122.15125,10684.16
15861.0,8,3165.36,冠军客户,255.0,6,8.5,395.67,26905.56
15862.0,4,832.88,冠军客户,365.0,4,12.166666666666666,208.22,10133.37
15863.0,2,68.84,忠诚客户,167.0,2,5.566666666666666,34.42,383.21
15864.0,6,1936.32,冠军客户,294.0,6,9.8,322.71999999999997,18975.94
15865.0,3,895.13,冠军客户,173.0,3,5.766666666666667,298.37666666666667,5161.92
15866.0,1,230.53,流失客户,0.0,1,0.0,230.53,0.0
15867.0,15,3812.64,冠军客户,364.0,15,12.133333333333333,254.176,46260.03
15869.0,2,149.64,流失客户,0.0,1,0.0,74.82,0.0
15870.0,1,354.09,一般客户,0.0,1,0.0,354.09,0.0
15872.0,2,360.93,忠诚客户,0.0,1,0.0,180.465,0.0
15874.0,7,4405.88,潜力客户,221.0,6,7.366666666666666,629.4114285714286,32456.65
15877.0,2,493.28,忠诚客户,16.0,2,0.5333333333333333,246.64,263.08
15880.0,1,343.28,流失客户,0.0,1,0.0,343.28,0.0
15881.0,5,501.39,沉睡客户,52.0,3,1.7333333333333334,100.27799999999999,869.08
15882.0,4,516.36,沉睡客户,170.0,2,5.666666666666667,129.09,2926.04
15883.0,2,396.48,忠诚客户,31.0,2,1.0333333333333334,198.24,409.7
15885.0,3,379.35,潜力客户,217.0,3,7.233333333333333,126.45,2743.96
15886.0,1,181.09,流失客户,0.0,1,0.0,181.09,0.0
15888.0,1,168.31,流失客户,0.0,1,0.0,168.31,0.0
15889.0,2,446.87,流失客户,213.0,2,7.1,223.435,3172.78
15891.0,1,524.52,流失客户,0.0,1,0.0,524.52,0.0
15894.0,2,263.55,流失客户,116.0,2,3.8666666666666667,131.775,1019.06
15895.0,1,179.17,流失客户,0.0,1,0.0,179.17,0.0
15897.0,2,222.05,流失客户,0.0,1,0.0,111.025,0.0
15898.0,5,1388.88,冠军客户,367.0,5,12.233333333333333,277.776,16990.63
15899.0,1,56.25,流失客户,0.0,1,0.0,56.25,0.0
15900.0,1,351.11,一般客户,0.0,1,0.0,351.11,0.0
15901.0,3,363.88,忠诚客户,138.0,3,4.6,121.29333333333334,1673.85
15903.0,7,5126.76,冠军客户,286.0,7,9.533333333333333,732.3942857142857,48875.11
15904.0,1,164.68,一般客户,0.0,1,0.0,164.68,0.0
15906.0,7,1567.69,冠军客户,236.0,5,7.866666666666666,223.9557142857143,12332.49
15907.0,3,967.45,冠军客户,207.0,3,6.9,322.48333333333335,6675.41
15909.0,1,191.94,流失客户,0.0,1,0.0,191.94,0.0
15910.0,8,1232.18,冠军客户,316.0,8,10.533333333333333,154.0225,12978.96
15912.0,2,264.62,流失客户,55.0,2,1.8333333333333333,132.31,485.14
15916.0,8,1528.09,冠军客户,350.0,7,11.666666666666666,191.01125,17827.72
15917.0,1,123.1,流失客户,0.0,1,0.0,123.1,0.0
15918.0,2,334.23,流失客户,81.0,2,2.7,167.115,902.42
15919.0,2,639.89,忠诚客户,349.0,2,11.633333333333333,319.945,7444.05
15920.0,4,167.5,沉睡客户,0.0,1,0.0,41.875,0.0
15921.0,1,336.03,流失客户,0.0,1,0.0,336.03,0.0
15922.0,1,369.5,流失客户,0.0,1,0.0,369.5,0.0
15923.0,1,127.08,流失客户,0.0,1,0.0,127.08,0.0
15925.0,1,207.15,流失客户,0.0,1,0.0,207.15,0.0
15930.0,1,426.63,流失客户,0.0,1,0.0,426.63,0.0
15932.0,8,2495.87,冠军客户,285.0,8,9.5,311.98375,23710.76
15933.0,3,1107.46,冠军客户,65.0,3,2.1666666666666665,369.15333333333336,2399.5
15935.0,2,416.86,流失客户,2.0,2,0.06666666666666667,208.43,27.79
15937.0,1,145.35,流失客户,0.0,1,0.0,145.35,0.0
15938.0,5,404.58,潜力客户,211.0,5,7.033333333333333,80.916,2845.55
15939.0,15,6115.01,潜力客户,242.0,14,8.066666666666666,407.6673333333334,49327.75
15940.0,1,35.8,流失客户,0.0,1,0.0,35.8,0.0
15942.0,1,337.44,流失客户,0.0,1,0.0,337.44,0.0
15944.0,1,325.1,流失客户,0.0,1,0.0,325.1,0.0
15945.0,1,181.0,流失客户,0.0,1,0.0,181.0,0.0
15947.0,1,1708.24,流失客户,0.0,1,0.0,1708.24,0.0
15948.0,2,955.24,忠诚客户,35.0,2,1.1666666666666667,477.62,1114.45
15949.0,2,364.72,忠诚客户,55.0,2,1.8333333333333333,182.36,668.65
15950.0,4,1765.51,冠军客户,328.0,4,10.933333333333334,441.3775,19302.91
15951.0,2,708.22,忠诚客户,277.0,2,9.233333333333333,354.11,6539.23
15952.0,4,806.57,冠军客户,192.0,4,6.4,201.6425,5162.05
15953.0,8,1659.38,冠军客户,354.0,8,11.8,207.4225,19580.68
15955.0,14,4416.26,冠军客户,348.0,10,11.6,315.44714285714286,51228.62
15957.0,1,428.89,一般客户,0.0,1,0.0,428.89,0.0
15958.0,1,104.35,流失客户,0.0,1,0.0,104.35,0.0
15963.0,2,470.76,忠诚客户,26.0,2,0.8666666666666667,235.38,407.99
15965.0,4,845.64,冠军客户,350.0,3,11.666666666666666,211.41,9865.8
15967.0,2,418.83,忠诚客户,295.0,2,9.833333333333334,209.415,4118.5
15969.0,3,666.1,忠诚客户,183.0,3,6.1,222.03333333333333,4063.21
15970.0,1,314.1,流失客户,0.0,1,0.0,314.1,0.0
15971.0,12,4199.85,冠军客户,294.0,11,9.8,349.9875,41158.53
15973.0,1,307.82,流失客户,0.0,1,0.0,307.82,0.0
15974.0,7,3442.15,冠军客户,249.0,7,8.3,491.7357142857143,28569.85
15975.0,1,371.01,流失客户,0.0,1,0.0,371.01,0.0
15976.0,2,430.94,流失客户,55.0,2,1.8333333333333333,215.47,790.06
15977.0,2,1054.73,忠诚客户,22.0,2,0.7333333333333333,527.365,773.47
15978.0,1,1098.78,流失客户,0.0,1,0.0,1098.78,0.0
15980.0,3,2398.86,潜力客户,166.0,2,5.533333333333333,799.62,13273.69
15981.0,8,3408.48,冠军客户,287.0,8,9.566666666666666,426.06,32607.79
15983.0,4,1475.02,冠军客户,351.0,4,11.7,368.755,17257.73
15984.0,10,2837.67,冠军客户,366.0,10,12.2,283.767,34619.57
15985.0,2,1142.42,潜力客户,113.0,2,3.7666666666666666,571.21,4303.12
15986.0,1,168.12,一般客户,0.0,1,0.0,168.12,0.0
15987.0,7,1451.28,冠军客户,356.0,6,11.866666666666667,207.32571428571427,17221.86
15988.0,1,158.03,一般客户,0.0,1,0.0,158.03,0.0
15990.0,2,792.11,忠诚客户,243.0,2,8.1,396.055,6416.09
15992.0,1,41.99,一般客户,0.0,1,0.0,41.99,0.0
15993.0,7,2797.57,冠军客户,36.0,5,1.2,399.65285714285716,3357.08
15994.0,1,427.07,流失客户,0.0,1,0.0,427.07,0.0
15996.0,6,1060.68,潜力客户,278.0,6,9.266666666666667,176.78,9828.97
15998.0,5,3089.97,冠军客户,326.0,5,10.866666666666667,617.9939999999999,33577.67
16000.0,3,12393.7,冠军客户,0.0,1,0.0,4131.233333333334,0.0
16003.0,5,2735.37,冠军客户,330.0,4,11.0,547.074,30089.07
16005.0,4,615.39,忠诚客户,258.0,3,8.6,153.8475,5292.35
16006.0,1,101.4,流失客户,0.0,1,0.0,101.4,0.0
16007.0,4,1701.94,冠军客户,168.0,4,5.6,425.485,9530.86
16008.0,3,478.78,忠诚客户,181.0,3,6.033333333333333,159.59333333333333,2888.64
16009.0,4,992.71,冠军客户,137.0,4,4.566666666666666,248.1775,4533.38
16010.0,3,407.5,沉睡客户,117.0,3,3.9,135.83333333333334,1589.25
16011.0,16,3362.71,冠军客户,358.0,16,11.933333333333334,210.169375,40128.34
16012.0,3,1415.29,冠军客户,120.0,3,4.0,471.7633333333333,5661.16
16013.0,47,37130.6,冠军客户,368.0,28,12.266666666666667,790.0127659574467,455468.69
16014.0,3,662.38,忠诚客户,254.0,3,8.466666666666667,220.79333333333332,5608.15
16015.0,3,705.39,冠军客户,46.0,3,1.5333333333333334,235.13,1081.6
16016.0,8,1508.76,冠军客户,363.0,7,12.1,188.595,18256.0
16017.0,1,211.88,一般客户,0.0,1,0.0,211.88,0.0
16018.0,2,408.9,忠诚客户,141.0,2,4.7,204.45,1921.83
16019.0,9,3786.24,冠军客户,318.0,9,10.6,420.6933333333333,40134.14
16020.0,3,851.01,冠军客户,49.0,2,1.6333333333333333,283.67,1389.98
16022.0,1,628.28,流失客户,0.0,1,0.0,628.28,0.0
16023.0,3,719.81,冠军客户,220.0,3,7.333333333333333,239.93666666666664,5278.61
16024.0,1,251.24,一般客户,0.0,1,0.0,251.24,0.0
16025.0,1,439.66,一般客户,0.0,1,0.0,439.66,0.0
16026.0,1,236.09,一般客户,0.0,1,0.0,236.09,0.0
16027.0,6,934.62,潜力客户,211.0,6,7.033333333333333,155.77,6573.49
16029.0,63,81024.84,冠军客户,335.0,39,11.166666666666666,1286.1085714285714,904777.38
16030.0,1,331.24,流失客户,0.0,1,0.0,331.24,0.0
16031.0,2,548.94,潜力客户,155.0,2,5.166666666666667,274.47,2836.19
16033.0,20,8816.4,冠军客户,364.0,18,12.133333333333333,440.82,106972.32
16034.0,3,437.7,沉睡客户,136.0,3,4.533333333333333,145.9,1984.24
16036.0,2,758.92,潜力客户,176.0,2,5.866666666666666,379.46,4452.33
16037.0,3,855.02,沉睡客户,89.0,3,2.966666666666667,285.00666666666666,2536.56
16038.0,3,471.78,忠诚客户,194.0,3,6.466666666666667,157.26,3050.84
16040.0,3,1313.55,潜力客户,203.0,3,6.766666666666667,437.84999999999997,8888.36
16041.0,3,3166.4,冠军客户,111.0,2,3.7,1055.4666666666667,11715.68
16042.0,5,1197.27,冠军客户,310.0,4,10.333333333333334,239.454,12371.79
16043.0,4,773.99,冠军客户,280.0,4,9.333333333333334,193.4975,7223.91
16045.0,4,1340.7,潜力客户,171.0,4,5.7,335.175,7641.99
16048.0,2,256.44,流失客户,0.0,1,0.0,128.22,0.0
16049.0,3,1111.79,冠军客户,35.0,3,1.1666666666666667,370.59666666666664,1297.09
16050.0,1,137.9,流失客户,0.0,1,0.0,137.9,0.0
16052.0,1,362.06,流失客户,0.0,1,0.0,362.06,0.0
16053.0,2,1511.95,忠诚客户,90.0,2,3.0,755.975,4535.85
16054.0,1,783.9,流失客户,0.0,1,0.0,783.9,0.0
16055.0,1,134.8,流失客户,0.0,1,0.0,134.8,0.0
16056.0,1,664.85,一般客户,0.0,1,0.0,664.85,0.0
16057.0,7,2263.12,冠军客户,268.0,4,8.933333333333334,323.30285714285714,20217.21
16059.0,6,1459.86,潜力客户,302.0,6,10.066666666666666,243.30999999999997,14695.92
16062.0,4,1153.62,冠军客户,355.0,4,11.833333333333334,288.405,13651.17
16063.0,1,335.32,流失客户,0.0,1,0.0,335.32,0.0
16065.0,1,372.09,流失客户,0.0,1,0.0,372.09,0.0
16066.0,5,1521.87,冠军客户,108.0,5,3.6,304.37399999999997,5478.73
16070.0,2,852.15,忠诚客户,10.0,2,0.3333333333333333,426.075,284.05
16071.0,1,326.24,一般客户,0.0,1,0.0,326.24,0.0
16072.0,1,584.32,流失客户,0.0,1,0.0,584.32,0.0
16073.0,1,122.4,流失客户,0.0,1,0.0,122.4,0.0
16076.0,10,2234.73,冠军客户,205.0,9,6.833333333333333,223.473,15270.66
16078.0,1,79.2,流失客户,0.0,1,0.0,79.2,0.0
16079.0,3,1352.0,冠军客户,24.0,3,0.8,450.6666666666667,1081.6
16080.0,2,217.16,潜力客户,193.0,2,6.433333333333334,108.58,1397.06
16081.0,5,2806.9,潜力客户,310.0,5,10.333333333333334,561.38,29004.63
16083.0,2,1317.62,潜力客户,260.0,2,8.666666666666666,658.81,11419.37
16084.0,1,436.18,流失客户,0.0,1,0.0,436.18,0.0
16085.0,5,981.51,冠军客户,297.0,5,9.9,196.302,9716.95
16086.0,5,1121.39,潜力客户,308.0,5,10.266666666666667,224.27800000000002,11512.94
16091.0,2,315.06,流失客户,44.0,2,1.4666666666666666,157.53,462.09
16092.0,3,817.86,潜力客户,140.0,3,4.666666666666667,272.62,3816.68
16093.0,1,17.0,流失客户,0.0,1,0.0,17.0,0.0
16094.0,4,1078.23,冠军客户,208.0,3,6.933333333333334,269.5575,7475.73
16096.0,1,320.62,流失客户,0.0,1,0.0,320.62,0.0
16097.0,1,185.05,流失客户,0.0,1,0.0,185.05,0.0
16098.0,7,2005.63,潜力客户,286.0,7,9.533333333333333,286.5185714285714,19120.34
16099.0,3,731.9,冠军客户,175.0,3,5.833333333333333,243.96666666666667,4269.42
16101.0,1,1290.7,流失客户,0.0,1,0.0,1290.7,0.0
16102.0,3,1842.14,冠军客户,86.0,3,2.8666666666666667,614.0466666666667,5280.8
16103.0,6,1429.64,冠军客户,226.0,6,7.533333333333333,238.27333333333334,10769.95
16104.0,1,302.36,流失客户,0.0,1,0.0,302.36,0.0
16105.0,1,336.96,流失客户,0.0,1,0.0,336.96,0.0
16106.0,1,108.38,流失客户,0.0,1,0.0,108.38,0.0
16107.0,7,3204.16,冠军客户,166.0,7,5.533333333333333,457.7371428571428,17729.69
16108.0,1,842.5,流失客户,0.0,1,0.0,842.5,0.0
16109.0,2,611.88,流失客户,90.0,2,3.0,305.94,1835.64
16110.0,3,1337.48,冠军客户,266.0,3,8.866666666666667,445.82666666666665,11858.99
16112.0,4,195.74,沉睡客户,195.0,4,6.5,48.935,1272.31
16113.0,1,161.38,流失客户,0.0,1,0.0,161.38,0.0
16114.0,1,135.75,流失客户,0.0,1,0.0,135.75,0.0
