CustomerID,订单数,购买商品数,总消费金额,平均订单行金额,平均客单价,首次购买日期,最近购买日期,客户分层
14789.0,1,116,197.64,32.94,197.64,2011-11-11 08:59:00,2011-11-11 08:59:00,低价值客户
14790.0,4,699,745.06,16.2,186.27,2011-03-31 11:49:00,2011-11-23 09:28:00,中价值客户
14792.0,1,2,6.2,3.1,6.2,2011-10-07 09:19:00,2011-10-07 09:19:00,低价值客户
14793.0,1,91,228.99,16.36,228.99,2011-11-18 14:50:00,2011-11-18 14:50:00,低价值客户
14794.0,7,673,1319.91,16.5,188.56,2011-01-09 16:11:00,2011-12-07 10:11:00,中价值客户
14795.0,1,17,131.45,21.91,131.45,2011-06-26 13:04:00,2011-06-26 13:04:00,低价值客户
14796.0,17,6025,8022.49,7.03,471.91,2010-12-08 10:40:00,2011-12-08 15:31:00,高价值客户
14798.0,3,150,173.74,14.48,57.91,2011-02-02 15:26:00,2011-10-18 10:58:00,低价值客户
14799.0,1,146,157.7,12.13,157.7,2011-10-19 16:16:00,2011-10-19 16:16:00,低价值客户
14800.0,12,3655,4339.74,11.27,361.64,2010-12-05 11:10:00,2011-10-23 12:46:00,高价值客户
14801.0,1,175,193.14,3.27,193.14,2011-10-09 15:24:00,2011-10-09 15:24:00,低价值客户
14803.0,3,370,845.55,19.22,281.85,2011-02-20 13:21:00,2011-06-30 13:58:00,中价值客户
14804.0,1,121,353.27,29.44,353.27,2011-12-01 11:20:00,2011-12-01 11:20:00,低价值客户
14805.0,4,115,554.65,11.8,138.66,2011-01-30 10:43:00,2011-11-24 16:20:00,低价值客户
14806.0,1,330,193.39,17.58,193.39,2011-09-25 15:32:00,2011-09-25 15:32:00,低价值客户
14808.0,8,2147,2741.17,11.66,342.65,2011-06-20 12:53:00,2011-10-31 12:21:00,中价值客户
14810.0,11,1016,2087.88,8.19,189.81,2010-12-05 12:08:00,2011-10-30 11:19:00,中价值客户
14813.0,2,67,155.43,5.18,77.72,2010-12-05 11:54:00,2010-12-05 11:57:00,低价值客户
14815.0,2,744,778.5,14.69,389.25,2011-10-03 11:36:00,2011-11-03 11:36:00,中价值客户
14816.0,1,5,271.85,67.96,271.85,2011-05-26 13:16:00,2011-05-26 13:16:00,低价值客户
14817.0,2,655,1110.34,17.62,555.17,2011-03-07 13:51:00,2011-05-23 13:35:00,中价值客户
14818.0,3,324,657.8,13.7,219.27,2011-03-31 12:28:00,2011-09-27 11:01:00,低价值客户
14819.0,2,109,272.07,20.93,136.03,2011-05-31 13:50:00,2011-10-06 13:41:00,低价值客户
14820.0,4,253,507.29,17.49,126.82,2011-06-19 14:56:00,2011-11-18 15:41:00,低价值客户
14821.0,1,20,48.8,24.4,48.8,2010-12-08 08:43:00,2010-12-08 08:43:00,低价值客户
14823.0,3,88,321.43,4.59,107.14,2011-05-29 12:48:00,2011-06-12 13:12:00,低价值客户
14824.0,4,525,1127.71,38.89,281.93,2011-09-09 14:12:00,2011-11-29 14:20:00,中价值客户
14825.0,12,991,2226.91,18.4,185.58,2010-12-06 12:30:00,2011-12-06 11:38:00,中价值客户
14828.0,3,2172,2139.76,125.87,713.25,2011-01-07 09:50:00,2011-05-27 10:16:00,中价值客户
14829.0,4,452,697.55,16.61,174.39,2010-12-02 16:12:00,2011-11-10 16:16:00,中价值客户
14830.0,1,169,197.13,4.93,197.13,2011-10-17 14:29:00,2011-10-17 14:29:00,低价值客户
14834.0,6,734,1720.3,25.68,286.72,2011-04-13 15:00:00,2011-11-22 10:30:00,中价值客户
14836.0,3,45,102.45,17.07,34.15,2011-11-09 13:26:00,2011-11-29 16:45:00,低价值客户
14837.0,4,1436,1649.5,15.27,412.38,2011-05-22 12:49:00,2011-09-11 10:58:00,中价值客户
14840.0,1,31,62.85,15.71,62.85,2011-03-17 12:00:00,2011-03-17 12:00:00,低价值客户
14841.0,6,1778,3295.76,23.88,549.29,2010-12-16 10:28:00,2011-10-17 15:03:00,中价值客户
14842.0,4,1166,2824.69,19.48,706.17,2011-02-04 15:32:00,2011-10-27 12:37:00,中价值客户
14844.0,4,1833,3189.81,24.54,797.45,2011-04-12 13:10:00,2011-10-07 10:41:00,中价值客户
14847.0,1,120,309.4,23.8,309.4,2011-07-14 10:52:00,2011-07-14 10:52:00,低价值客户
14849.0,25,5694,7930.54,20.44,317.22,2010-12-01 12:22:00,2011-11-18 10:58:00,高价值客户
14850.0,1,293,325.75,15.51,325.75,2011-02-01 11:21:00,2011-02-01 11:21:00,低价值客户
14851.0,2,325,511.35,18.26,255.68,2011-03-28 14:59:00,2011-11-16 14:20:00,低价值客户
14852.0,6,1747,2836.69,19.84,472.78,2011-04-01 13:22:00,2011-10-12 13:20:00,中价值客户
14853.0,2,82,475.8,52.87,237.9,2011-05-12 15:17:00,2011-11-15 16:56:00,低价值客户
14854.0,7,1832,2759.83,21.73,394.26,2011-03-10 12:22:00,2011-09-22 17:00:00,中价值客户
14855.0,2,267,645.65,32.28,322.82,2011-07-28 12:06:00,2011-08-12 14:02:00,低价值客户
14856.0,3,714,1311.38,19.87,437.13,2011-10-14 09:35:00,2011-11-03 14:53:00,中价值客户
14857.0,2,464,1173.12,19.55,586.56,2011-07-14 15:03:00,2011-10-11 09:23:00,中价值客户
14859.0,4,671,1353.74,23.34,338.44,2011-05-19 14:42:00,2011-11-27 11:18:00,中价值客户
14860.0,1,232,170.32,15.48,170.32,2011-11-20 14:17:00,2011-11-20 14:17:00,低价值客户
14861.0,1,117,125.79,20.96,125.79,2011-10-18 12:54:00,2011-10-18 12:54:00,低价值客户
14862.0,2,772,841.2,17.52,420.6,2011-07-14 11:20:00,2011-11-14 10:01:00,中价值客户
14863.0,1,132,266.76,24.25,266.76,2011-11-10 15:04:00,2011-11-10 15:04:00,低价值客户
14865.0,2,108,52.2,13.05,26.1,2010-12-02 18:23:00,2011-12-02 16:25:00,低价值客户
14866.0,12,6752,14389.9,145.35,1199.16,2010-12-08 14:58:00,2011-11-29 11:45:00,高价值客户
14867.0,3,328,710.28,19.73,236.76,2011-01-07 16:34:00,2011-06-07 11:39:00,中价值客户
14868.0,8,1405,2953.59,20.51,369.2,2011-04-20 13:36:00,2011-12-06 14:49:00,中价值客户
14869.0,2,550,725.7,10.22,362.85,2011-08-28 16:09:00,2011-12-01 12:36:00,中价值客户
14870.0,1,119,327.25,25.17,327.25,2011-03-23 10:51:00,2011-03-23 10:51:00,低价值客户
14871.0,4,185,522.38,5.33,130.59,2010-12-14 12:18:00,2011-12-06 13:42:00,低价值客户
14873.0,1,168,519.68,18.56,519.68,2011-05-13 13:52:00,2011-05-13 13:52:00,低价值客户
14875.0,2,558,1465.32,31.18,732.66,2011-03-22 11:53:00,2011-08-24 12:20:00,中价值客户
14878.0,9,802,1485.54,11.98,165.06,2010-12-16 12:11:00,2011-11-27 11:15:00,中价值客户
14880.0,3,373,706.19,15.03,235.4,2011-02-24 12:27:00,2011-09-23 13:42:00,中价值客户
14881.0,1,316,255.4,15.02,255.4,2011-11-20 11:06:00,2011-11-20 11:06:00,低价值客户
14882.0,2,158,589.7,53.61,294.85,2011-11-06 10:15:00,2011-11-13 12:47:00,低价值客户
14883.0,6,790,761.59,14.37,126.93,2011-05-12 09:49:00,2011-11-21 10:23:00,中价值客户
14885.0,1,724,765.32,51.02,765.32,2011-07-31 12:05:00,2011-07-31 12:05:00,中价值客户
14886.0,1,160,364.8,20.27,364.8,2011-04-01 08:56:00,2011-04-01 08:56:00,低价值客户
14887.0,1,1100,1862.0,310.33,1862.0,2011-09-21 15:32:00,2011-09-21 15:32:00,中价值客户
14888.0,1,184,369.2,18.46,369.2,2011-05-16 14:58:00,2011-05-16 14:58:00,低价值客户
14889.0,1,90,135.9,13.59,135.9,2011-01-07 15:19:00,2011-01-07 15:19:00,低价值客户
14890.0,1,51,125.65,17.95,125.65,2011-03-31 11:57:00,2011-03-31 11:57:00,低价值客户
14891.0,2,505,554.38,16.8,277.19,2011-06-05 10:58:00,2011-07-14 18:08:00,低价值客户
14893.0,2,799,1237.85,16.96,618.93,2011-11-28 10:49:00,2011-11-30 12:31:00,中价值客户
14894.0,1,265,655.75,28.51,655.75,2011-09-15 13:51:00,2011-09-15 13:51:00,低价值客户
14895.0,20,4851,11138.71,22.37,556.94,2011-02-22 13:08:00,2011-12-02 09:23:00,高价值客户
14896.0,2,279,468.77,10.9,234.39,2010-12-09 12:24:00,2011-05-19 10:20:00,低价值客户
14897.0,4,468,1366.38,24.84,341.6,2011-02-16 08:37:00,2011-12-02 10:32:00,中价值客户
14898.0,6,1020,1303.52,11.24,217.25,2010-12-03 15:25:00,2011-11-16 14:54:00,中价值客户
14901.0,9,661,1421.29,14.81,157.92,2010-12-02 11:20:00,2011-11-28 17:09:00,中价值客户
14902.0,1,218,332.66,16.63,332.66,2011-11-14 10:34:00,2011-11-14 10:34:00,低价值客户
14903.0,5,1536,2810.63,7.92,562.13,2011-03-06 11:50:00,2011-11-18 16:07:00,中价值客户
14904.0,2,1985,1025.44,14.86,512.72,2011-11-14 09:13:00,2011-12-07 12:55:00,中价值客户
14905.0,2,287,616.15,36.24,308.07,2011-04-20 10:48:00,2011-07-05 12:41:00,低价值客户
14907.0,7,1691,3501.1,21.22,500.16,2010-12-07 10:14:00,2011-12-06 14:14:00,中价值客户
14908.0,1,132,277.8,30.87,277.8,2011-09-26 12:56:00,2011-09-26 12:56:00,低价值客户
14910.0,4,238,434.35,14.48,108.59,2011-10-16 11:06:00,2011-12-07 10:06:00,低价值客户
14911.0,201,80265,143825.06,25.34,715.55,2010-12-01 14:05:00,2011-12-08 15:54:00,高价值客户
14912.0,2,971,867.85,32.14,433.93,2011-04-07 11:06:00,2011-11-23 09:20:00,中价值客户
14913.0,4,1743,1227.43,14.11,306.86,2010-12-15 14:35:00,2011-11-04 08:29:00,中价值客户
14915.0,2,112,307.48,25.62,153.74,2011-03-07 09:39:00,2011-09-09 13:34:00,低价值客户
14916.0,4,1136,1268.98,16.48,317.25,2011-01-19 15:30:00,2011-09-30 09:20:00,中价值客户
14918.0,2,675,1610.15,35.78,805.08,2011-07-08 12:50:00,2011-08-16 11:50:00,中价值客户
14920.0,2,509,977.77,17.15,488.88,2011-05-11 10:31:00,2011-05-11 10:32:00,中价值客户
14921.0,2,953,1316.07,16.87,658.03,2011-05-22 12:51:00,2011-11-09 13:17:00,中价值客户
14923.0,1,418,749.1,17.03,749.1,2011-10-20 11:51:00,2011-10-20 11:51:00,中价值客户
14924.0,1,64,310.05,31.01,310.05,2011-04-08 09:25:00,2011-04-08 09:25:00,低价值客户
14929.0,1,136,223.88,20.35,223.88,2011-11-07 17:21:00,2011-11-07 17:21:00,低价值客户
14930.0,3,1166,2372.86,18.54,790.95,2011-03-10 14:42:00,2011-08-23 10:31:00,中价值客户
14931.0,5,417,1257.68,30.68,251.54,2011-04-13 09:32:00,2011-12-05 10:19:00,中价值客户
14932.0,1,80,363.53,21.38,363.53,2010-12-09 11:48:00,2010-12-09 11:48:00,低价值客户
14934.0,2,1042,1890.94,21.73,945.47,2011-03-02 11:48:00,2011-09-19 10:10:00,中价值客户
14935.0,1,935,1784.71,178.47,1784.71,2011-02-15 14:44:00,2011-02-15 14:44:00,中价值客户
14936.0,8,4085,8137.02,22.35,1017.13,2011-03-09 11:53:00,2011-11-06 10:30:00,高价值客户
14937.0,3,484,1621.88,47.7,540.63,2011-08-01 14:16:00,2011-10-14 12:29:00,中价值客户
14944.0,12,2815,5900.25,34.71,491.69,2011-02-16 12:47:00,2011-11-10 09:10:00,高价值客户
14946.0,1,22,100.9,33.63,100.9,2011-11-25 13:33:00,2011-11-25 13:33:00,低价值客户
14947.0,2,179,290.82,20.77,145.41,2011-08-01 09:31:00,2011-09-28 15:48:00,低价值客户
14948.0,6,673,1101.97,17.49,183.66,2011-05-04 14:52:00,2011-11-16 17:16:00,中价值客户
14950.0,1,136,371.2,19.54,371.2,2011-11-20 13:48:00,2011-11-20 13:48:00,低价值客户
14951.0,1,311,311.69,15.58,311.69,2011-09-21 15:15:00,2011-09-21 15:15:00,低价值客户
14952.0,11,3355,8099.49,58.69,736.32,2010-12-10 12:48:00,2011-10-11 10:33:00,高价值客户
14953.0,1,225,289.82,5.27,289.82,2011-11-14 14:59:00,2011-11-14 14:59:00,低价值客户
14954.0,1,127,336.17,3.95,336.17,2011-11-27 14:30:00,2011-11-27 14:30:00,低价值客户
14957.0,1,34,58.49,4.87,58.49,2011-03-31 17:59:00,2011-03-31 17:59:00,低价值客户
14958.0,3,129,499.68,11.9,166.56,2011-04-08 11:28:00,2011-07-15 14:20:00,低价值客户
14959.0,4,494,695.42,11.79,173.85,2011-02-16 13:00:00,2011-10-06 18:23:00,中价值客户
14960.0,2,221,221.27,8.2,110.64,2011-06-21 13:38:00,2011-12-01 12:54:00,低价值客户
14961.0,9,3708,7044.68,22.58,782.74,2010-12-14 11:38:00,2011-11-29 09:42:00,高价值客户
14962.0,1,44,126.7,25.34,126.7,2011-03-14 09:42:00,2011-03-14 09:42:00,低价值客户
14963.0,5,1176,1487.8,7.51,297.56,2011-06-09 12:30:00,2011-11-30 12:16:00,中价值客户
14964.0,1,143,206.21,15.86,206.21,2011-04-06 14:13:00,2011-04-06 14:13:00,低价值客户
14965.0,2,365,599.0,7.22,299.5,2011-09-04 13:15:00,2011-09-04 13:20:00,低价值客户
14966.0,1,187,191.32,5.03,191.32,2011-11-25 12:20:00,2011-11-25 12:20:00,低价值客户
14967.0,1,140,463.8,77.3,463.8,2011-10-21 11:06:00,2011-10-21 11:06:00,低价值客户
14968.0,1,127,147.59,3.99,147.59,2011-11-09 13:58:00,2011-11-09 13:58:00,低价值客户
14970.0,4,250,1592.06,46.83,398.01,2011-01-27 12:23:00,2011-10-02 13:44:00,中价值客户
14971.0,3,644,1116.57,6.98,372.19,2011-10-27 13:33:00,2011-11-04 17:07:00,中价值客户
14972.0,1,28,114.77,6.38,114.77,2011-08-03 14:54:00,2011-08-03 14:54:00,低价值客户
14973.0,3,369,1314.45,41.08,438.15,2011-04-28 12:22:00,2011-08-24 15:51:00,中价值客户
14974.0,1,44,114.39,5.45,114.39,2011-11-02 13:01:00,2011-11-02 13:01:00,低价值客户
14975.0,1,380,279.94,25.45,279.94,2011-10-13 14:08:00,2011-10-13 14:08:00,低价值客户
14976.0,7,234,790.86,10.98,112.98,2011-01-17 11:09:00,2011-10-13 16:37:00,中价值客户
14978.0,5,525,1931.42,8.94,386.28,2011-01-13 12:03:00,2011-09-28 13:07:00,中价值客户
14981.0,1,97,102.12,12.77,102.12,2011-04-07 13:45:00,2011-04-07 13:45:00,低价值客户
14984.0,2,60,213.27,5.2,106.64,2011-06-12 11:04:00,2011-11-20 14:28:00,低价值客户
14985.0,2,260,296.75,3.41,148.38,2010-12-16 19:51:00,2011-05-25 14:29:00,低价值客户
14987.0,2,128,326.4,81.6,163.2,2010-12-09 12:13:00,2011-11-24 09:59:00,低价值客户
14988.0,1,141,334.54,8.36,334.54,2011-05-12 12:05:00,2011-05-12 12:05:00,低价值客户
14995.0,2,103,233.23,3.82,116.62,2011-03-04 13:14:00,2011-11-01 11:39:00,低价值客户
14997.0,3,1120,546.2,21.01,182.07,2011-06-14 16:52:00,2011-10-24 13:28:00,低价值客户
14998.0,2,270,429.87,5.73,214.94,2011-04-12 16:28:00,2011-06-22 17:30:00,低价值客户
15000.0,1,218,490.52,6.37,490.52,2011-10-23 11:42:00,2011-10-23 11:42:00,低价值客户
15002.0,4,862,1641.76,14.28,410.44,2010-12-07 13:16:00,2011-08-16 10:44:00,中价值客户
15004.0,1,630,1246.32,7.89,1246.32,2011-07-15 14:05:00,2011-07-15 14:05:00,中价值客户
15005.0,28,4247,6316.57,5.64,225.59,2010-12-08 14:36:00,2011-11-24 12:25:00,高价值客户
15006.0,1,302,502.09,3.49,502.09,2011-10-19 15:08:00,2011-10-19 15:08:00,低价值客户
15007.0,1,69,156.91,13.08,156.91,2011-07-03 16:00:00,2011-07-03 16:00:00,低价值客户
15009.0,3,642,1261.78,6.93,420.59,2011-11-14 17:40:00,2011-11-27 13:35:00,中价值客户
15010.0,1,184,308.94,15.45,308.94,2011-11-04 12:42:00,2011-11-04 12:42:00,低价值客户
15012.0,2,231,423.04,3.31,211.52,2010-12-01 12:49:00,2011-10-17 12:22:00,低价值客户
15014.0,2,151,260.17,7.43,130.09,2011-06-16 19:40:00,2011-10-27 20:07:00,低价值客户
15016.0,1,76,170.04,8.5,170.04,2011-06-20 12:06:00,2011-06-20 12:06:00,低价值客户
15017.0,1,63,125.58,6.28,125.58,2011-11-06 10:33:00,2011-11-06 10:33:00,低价值客户
15018.0,3,189,496.21,16.01,165.4,2010-12-07 10:47:00,2011-11-01 12:47:00,低价值客户
15019.0,1,159,266.0,3.8,266.0,2011-03-18 12:35:00,2011-03-18 12:35:00,低价值客户
15021.0,9,847,1914.82,4.06,212.76,2010-12-08 12:17:00,2011-12-01 11:53:00,中价值客户
15022.0,4,543,905.04,6.7,226.26,2011-10-23 15:47:00,2011-11-28 12:35:00,中价值客户
15023.0,11,2871,6802.76,12.1,618.43,2010-12-05 13:49:00,2011-12-06 17:23:00,高价值客户
15024.0,10,920,1661.33,10.72,166.13,2010-12-07 13:20:00,2011-11-30 12:06:00,中价值客户
15025.0,1,189,377.01,5.24,377.01,2011-11-06 15:20:00,2011-11-06 15:20:00,低价值客户
15026.0,3,285,469.0,7.69,156.33,2011-03-07 13:45:00,2011-09-20 13:52:00,低价值客户
15027.0,4,565,1066.15,30.46,266.54,2011-04-15 14:14:00,2011-11-09 10:16:00,中价值客户
15028.0,4,459,627.13,13.07,156.78,2010-12-06 12:47:00,2011-12-01 14:06:00,低价值客户
15030.0,2,372,518.28,74.04,259.14,2011-03-16 15:34:00,2011-09-29 10:50:00,低价值客户
15031.0,4,401,668.14,6.02,167.03,2011-03-02 14:46:00,2011-12-05 14:19:00,低价值客户
15032.0,3,2968,4959.1,95.37,1653.03,2010-12-08 12:57:00,2011-03-28 15:03:00,高价值客户
15033.0,10,1695,2586.67,5.07,258.67,2011-01-14 13:28:00,2011-12-05 12:40:00,中价值客户
15034.0,8,2422,4308.61,10.94,538.58,2010-12-21 09:47:00,2011-11-24 12:11:00,高价值客户
15035.0,1,245,252.73,9.36,252.73,2011-09-11 11:08:00,2011-09-11 11:08:00,低价值客户
15036.0,3,327,465.55,3.67,155.18,2011-06-13 12:19:00,2011-09-28 15:42:00,低价值客户
15038.0,6,217,705.49,5.43,117.58,2010-12-05 10:54:00,2011-10-12 11:33:00,中价值客户
15039.0,47,9209,19914.44,13.26,423.71,2010-12-06 11:26:00,2011-11-30 11:31:00,高价值客户
15041.0,1,104,180.35,2.69,180.35,2011-06-22 16:16:00,2011-06-22 16:16:00,低价值客户
15042.0,1,30,135.93,27.19,135.93,2011-05-24 16:25:00,2011-05-24 16:25:00,低价值客户
15043.0,1,300,537.0,179.0,537.0,2011-11-08 14:26:00,2011-11-08 14:26:00,低价值客户
15044.0,17,2795,7700.23,17.0,452.95,2010-12-12 14:27:00,2011-11-20 13:20:00,高价值客户
15045.0,2,114,735.66,61.3,367.83,2011-03-27 11:44:00,2011-07-11 11:33:00,中价值客户
15046.0,15,3451,5213.77,25.31,347.58,2011-01-05 15:30:00,2011-11-30 15:50:00,高价值客户
15047.0,1,222,343.62,15.62,343.62,2011-03-15 10:49:00,2011-03-15 10:49:00,低价值客户
15048.0,4,195,384.05,3.96,96.01,2010-12-06 12:15:00,2011-10-05 14:55:00,低价值客户
15049.0,1,63,121.17,40.39,121.17,2011-03-11 12:13:00,2011-03-11 12:13:00,低价值客户
15050.0,3,1224,1782.09,22.85,594.03,2011-09-29 13:22:00,2011-11-14 16:17:00,中价值客户
15051.0,3,1011,1391.61,9.73,463.87,2011-07-12 15:29:00,2011-11-16 15:38:00,中价值客户
15052.0,1,82,215.78,7.19,215.78,2011-01-24 15:52:00,2011-01-24 15:52:00,低价值客户
15053.0,3,986,697.79,9.83,232.6,2011-03-03 12:06:00,2011-12-05 12:08:00,中价值客户
15054.0,2,198,302.1,2.65,151.05,2011-10-30 14:33:00,2011-11-27 15:02:00,低价值客户
15057.0,2,668,1489.5,59.58,744.75,2011-01-28 09:09:00,2011-03-09 15:17:00,中价值客户
15058.0,11,1069,2124.99,7.7,193.18,2011-01-31 15:35:00,2011-11-14 14:57:00,中价值客户
15059.0,9,604,1337.72,5.64,148.64,2011-01-09 11:54:00,2011-10-30 11:35:00,中价值客户
15060.0,4,263,303.09,2.5,75.77,2011-11-30 14:03:00,2011-12-01 13:47:00,低价值客户
15061.0,48,28920,54534.14,135.32,1136.13,2010-12-02 15:19:00,2011-12-06 12:06:00,高价值客户
15062.0,4,763,987.86,17.33,246.97,2010-12-15 15:37:00,2011-09-29 16:51:00,中价值客户
15063.0,1,56,370.8,74.16,370.8,2011-05-10 13:25:00,2011-05-10 13:25:00,低价值客户
15065.0,4,1383,3158.13,20.38,789.53,2011-02-21 12:54:00,2011-11-02 09:45:00,中价值客户
15066.0,1,317,893.59,21.28,893.59,2011-10-17 13:25:00,2011-10-17 13:25:00,中价值客户
15067.0,3,954,1744.76,21.28,581.59,2011-03-02 12:10:00,2011-09-22 13:20:00,中价值客户
15068.0,2,364,553.36,5.32,276.68,2011-03-28 14:27:00,2011-10-24 14:47:00,低价值客户
15069.0,1,520,1109.53,15.85,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,中价值客户
15070.0,1,36,106.2,106.2,106.2,2010-12-02 11:23:00,2010-12-02 11:23:00,低价值客户
15071.0,2,269,982.07,37.77,491.04,2011-03-09 10:19:00,2011-09-07 11:43:00,中价值客户
15073.0,3,491,1043.41,19.32,347.8,2011-06-06 09:59:00,2011-11-30 10:44:00,中价值客户
15074.0,1,455,748.87,17.83,748.87,2011-08-26 14:45:00,2011-08-26 14:45:00,中价值客户
15075.0,1,447,773.03,28.63,773.03,2011-09-23 12:27:00,2011-09-23 12:27:00,中价值客户
15076.0,1,571,880.85,17.98,880.85,2011-06-20 08:23:00,2011-06-20 08:23:00,中价值客户
15078.0,32,5105,9743.11,22.14,304.47,2010-12-06 12:38:00,2011-12-02 15:41:00,高价值客户
15079.0,4,389,895.61,19.06,223.9,2010-12-09 09:25:00,2011-05-11 12:45:00,中价值客户
15081.0,5,190,504.8,15.3,100.96,2010-12-07 16:20:00,2011-11-17 17:08:00,低价值客户
15083.0,1,38,88.2,17.64,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,低价值客户
15087.0,1,470,306.94,20.46,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,低价值客户
15088.0,2,460,1160.07,20.35,580.03,2011-10-03 14:05:00,2011-11-18 13:14:00,中价值客户
15089.0,6,1359,2420.84,16.7,403.47,2011-08-03 14:14:00,2011-11-29 16:31:00,中价值客户
15090.0,1,208,381.32,16.58,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,低价值客户
15091.0,1,346,480.71,16.02,480.71,2011-10-03 12:47:00,2011-10-03 12:47:00,低价值客户
15092.0,2,135,457.81,17.61,228.91,2011-03-01 12:24:00,2011-05-08 14:10:00,低价值客户
15093.0,6,3760,4597.02,42.57,766.17,2010-12-02 18:25:00,2011-11-21 13:09:00,高价值客户
15095.0,4,1079,1370.6,29.16,342.65,2011-05-20 14:27:00,2011-08-28 12:01:00,中价值客户
15096.0,1,120,219.39,19.94,219.39,2011-10-28 10:27:00,2011-10-28 10:27:00,低价值客户
15097.0,1,170,248.08,9.92,248.08,2011-12-05 14:03:00,2011-12-05 14:03:00,低价值客户
15098.0,2,61,946.5,473.25,473.25,2011-06-10 15:22:00,2011-06-10 15:33:00,中价值客户
15099.0,1,343,410.48,17.85,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,低价值客户
15100.0,3,80,876.0,292.0,292.0,2010-12-01 09:09:00,2011-01-10 10:35:00,中价值客户
15101.0,2,241,317.53,39.69,158.76,2010-12-15 12:54:00,2011-12-01 10:18:00,低价值客户
15103.0,2,329,703.36,20.1,351.68,2011-09-14 13:54:00,2011-11-08 14:53:00,中价值客户
15104.0,2,637,1027.44,14.89,513.72,2011-03-02 14:16:00,2011-05-27 12:29:00,中价值客户
15105.0,7,1211,2298.93,22.76,328.42,2011-07-28 10:09:00,2011-11-21 16:54:00,中价值客户
15106.0,5,1181,1422.52,14.23,284.5,2011-03-15 12:52:00,2011-11-22 09:16:00,中价值客户
15107.0,6,169,319.5,19.97,53.25,2010-12-02 13:45:00,2011-02-01 14:46:00,低价值客户
15108.0,4,499,1300.25,21.67,325.06,2011-04-26 10:54:00,2011-07-21 10:24:00,中价值客户
15109.0,1,131,484.95,17.32,484.95,2011-04-08 09:58:00,2011-04-08 09:58:00,低价值客户
15110.0,4,246,996.1,28.46,249.03,2011-01-25 11:41:00,2011-11-16 11:16:00,中价值客户
15111.0,3,710,1567.48,18.66,522.49,2010-12-02 11:45:00,2011-11-10 16:58:00,中价值客户
15113.0,3,2386,3609.33,36.09,1203.11,2011-10-16 15:27:00,2011-11-30 08:23:00,中价值客户
15114.0,10,3096,2760.56,14.01,276.06,2011-02-11 08:45:00,2011-11-09 15:05:00,中价值客户
15115.0,1,157,340.11,16.2,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,低价值客户
15116.0,4,648,1352.75,30.06,338.19,2011-05-19 08:50:00,2011-11-22 12:25:00,中价值客户
15117.0,5,1948,1551.78,19.64,310.36,2011-05-08 12:38:00,2011-11-25 08:12:00,中价值客户
15118.0,1,1440,244.8,244.8,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,低价值客户
15119.0,1,88,266.4,19.03,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,低价值客户
15120.0,1,296,358.82,17.09,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,低价值客户
15121.0,2,199,457.72,16.35,228.86,2011-02-24 12:41:00,2011-10-20 14:51:00,低价值客户
15122.0,3,800,1633.78,19.92,544.59,2011-02-15 09:59:00,2011-08-17 16:48:00,中价值客户
15123.0,2,1195,2199.31,20.75,1099.65,2011-05-17 14:57:00,2011-12-02 13:12:00,中价值客户
15124.0,2,233,184.19,12.28,92.09,2011-06-01 09:06:00,2011-11-17 10:09:00,低价值客户
15125.0,15,6193,11528.48,90.78,768.57,2011-03-14 09:59:00,2011-11-14 13:57:00,高价值客户
15127.0,1,251,406.53,25.41,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,低价值客户
15128.0,4,1343,1471.0,14.42,367.75,2011-05-04 12:32:00,2011-10-10 13:54:00,中价值客户
15129.0,11,1794,3447.4,41.04,313.4,2011-02-21 09:09:00,2011-10-20 14:40:00,中价值客户
15130.0,1,197,330.11,15.01,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,低价值客户
15132.0,5,679,977.93,18.81,195.59,2011-03-22 12:02:00,2011-11-21 17:10:00,中价值客户
15133.0,3,680,982.42,33.88,327.47,2011-02-11 10:38:00,2011-08-04 10:44:00,中价值客户
15134.0,8,887,1387.99,19.01,173.5,2011-04-13 11:05:00,2011-11-25 08:55:00,中价值客户
15135.0,1,43,139.05,15.45,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,低价值客户
15136.0,4,776,1286.7,18.92,321.68,2011-09-04 16:05:00,2011-12-07 12:26:00,中价值客户
15139.0,2,208,178.96,13.77,89.48,2011-01-07 12:44:00,2011-04-14 11:39:00,低价值客户
15140.0,7,1572,2354.25,29.43,336.32,2011-03-20 14:37:00,2011-10-18 14:07:00,中价值客户
15142.0,1,365,498.74,19.18,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,低价值客户
15143.0,1,150,259.45,18.53,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,低价值客户
