CustomerID,本次购买日期,距今天数
15076.0,2011-06-20,172
15078.0,2011-12-02,7
15079.0,2011-05-11,212
15081.0,2011-11-17,22
15083.0,2011-03-28,256
15087.0,2011-03-03,281
15088.0,2011-11-18,21
15089.0,2011-11-29,10
15090.0,2011-02-04,308
15091.0,2011-10-03,67
15092.0,2011-05-08,215
15093.0,2011-11-21,18
15095.0,2011-08-28,103
15096.0,2011-10-28,42
15097.0,2011-12-05,4
15098.0,2011-06-10,182
15099.0,2011-09-16,84
15100.0,2011-01-10,333
15101.0,2011-12-01,8
15103.0,2011-11-08,31
15104.0,2011-05-27,196
15105.0,2011-11-21,18
15106.0,2011-11-22,17
15107.0,2011-02-01,311
15108.0,2011-07-21,141
15109.0,2011-04-08,245
15110.0,2011-11-16,23
15111.0,2011-11-10,29
15113.0,2011-11-30,9
15114.0,2011-11-09,30
15115.0,2011-11-21,18
15116.0,2011-11-22,17
15117.0,2011-11-25,14
15118.0,2011-07-28,134
15119.0,2011-04-08,245
15120.0,2011-07-29,133
15121.0,2011-10-20,50
15122.0,2011-08-17,114
15123.0,2011-12-02,7
15124.0,2011-11-17,22
15125.0,2011-11-14,25
15127.0,2011-10-05,65
15128.0,2011-10-10,60
15129.0,2011-10-20,50
15130.0,2011-06-23,169
15132.0,2011-11-21,18
15133.0,2011-08-04,127
15134.0,2011-11-25,14
15135.0,2011-04-14,239
15136.0,2011-12-07,2
15139.0,2011-04-14,239
15140.0,2011-10-18,52
15142.0,2011-10-24,46
15143.0,2011-04-28,225
15144.0,2011-12-01,8
15145.0,2011-12-05,4
15146.0,2011-06-28,164
15147.0,2011-04-13,240
15148.0,2011-11-29,10
15149.0,2011-07-29,133
15150.0,2011-11-22,17
15152.0,2011-11-30,9
15153.0,2011-11-08,31
15154.0,2011-09-25,75
15156.0,2011-12-08,1
15157.0,2011-12-06,3
15158.0,2011-10-25,45
15159.0,2011-12-08,1
15160.0,2010-12-17,357
15163.0,2011-11-21,18
15164.0,2011-10-02,68
15165.0,2010-12-01,373
15167.0,2011-01-23,320
15168.0,2011-11-14,25
15171.0,2011-01-12,331
15172.0,2011-12-01,8
15174.0,2011-01-21,322
15175.0,2011-09-29,71
15178.0,2011-03-24,260
15179.0,2011-11-21,18
15180.0,2010-12-07,367
15181.0,2011-10-04,66
15182.0,2011-07-08,154
15184.0,2011-11-10,29
15185.0,2011-09-30,70
15186.0,2011-11-25,14
15187.0,2011-12-08,1
15189.0,2011-12-08,1
15192.0,2011-08-12,119
15193.0,2011-10-10,60
15194.0,2011-12-06,3
15195.0,2011-12-07,2
15197.0,2011-11-29,10
15198.0,2011-09-08,92
15199.0,2011-10-11,59
15201.0,2011-09-13,87
15203.0,2011-11-14,25
15204.0,2010-12-17,357
15205.0,2011-09-15,85
15206.0,2011-11-29,10
15208.0,2011-12-08,1
15210.0,2011-04-28,225
15211.0,2011-10-10,60
15212.0,2011-04-12,241
15213.0,2011-01-25,318
15214.0,2011-12-08,1
15215.0,2011-10-24,46
15216.0,2011-09-13,87
15218.0,2011-11-29,10
15219.0,2011-06-16,176
15220.0,2011-10-19,51
15221.0,2010-12-08,366
15222.0,2011-01-25,318
15223.0,2011-04-28,225
15224.0,2010-12-16,358
15225.0,2011-04-19,234
15226.0,2011-02-02,310
15227.0,2011-11-03,36
15228.0,2011-10-04,66
15230.0,2011-04-14,239
15232.0,2011-08-18,113
15234.0,2011-03-08,276
15235.0,2011-05-06,217
15236.0,2011-02-14,298
15237.0,2011-12-08,1
15238.0,2011-11-10,29
15239.0,2011-11-29,10
15240.0,2011-10-26,44
15241.0,2011-10-04,66
15243.0,2011-09-26,74
15244.0,2011-10-05,65
15245.0,2011-07-28,134
15246.0,2011-04-15,238
15247.0,2011-08-09,122
15249.0,2011-11-08,31
15251.0,2011-11-30,9
15252.0,2011-11-03,36
15253.0,2011-11-23,16
15254.0,2011-08-04,127
15255.0,2011-10-04,66
15256.0,2011-07-14,148
15257.0,2011-03-01,283
15258.0,2011-06-24,168
15260.0,2011-08-31,100
15261.0,2011-07-27,135
15262.0,2011-01-20,323
15263.0,2011-08-25,106
15264.0,2011-10-06,64
15265.0,2011-07-11,151
15266.0,2011-01-05,338
15267.0,2011-11-17,22
15269.0,2011-11-16,23
15270.0,2011-11-24,15
15271.0,2011-12-02,7
15272.0,2011-10-13,57
15274.0,2011-12-05,4
15275.0,2011-11-02,37
15276.0,2011-10-04,66
15277.0,2011-10-24,46
15279.0,2010-12-20,354
15280.0,2011-06-20,172
15281.0,2011-10-12,58
15286.0,2011-10-21,49
15287.0,2011-11-17,22
15288.0,2011-10-27,43
15289.0,2011-11-10,29
15290.0,2011-12-05,4
15291.0,2011-11-14,25
15292.0,2011-05-22,201
15296.0,2011-10-20,50
15297.0,2011-11-29,10
15298.0,2011-12-07,2
15299.0,2011-10-03,67
15300.0,2011-10-06,64
15301.0,2011-10-20,50
15303.0,2011-02-22,290
15304.0,2011-10-10,60
15306.0,2011-10-06,64
15307.0,2011-09-05,95
15308.0,2011-03-10,274
15311.0,2011-12-09,0
15312.0,2011-09-25,75
15313.0,2011-08-21,110
15314.0,2011-05-24,199
15315.0,2011-10-06,64
15316.0,2011-01-17,326
15318.0,2011-12-06,3
15319.0,2011-03-01,283
15320.0,2011-10-26,44
15321.0,2011-09-30,70
15322.0,2011-09-15,85
15325.0,2011-08-28,103
15326.0,2011-01-10,333
15327.0,2011-10-18,52
15329.0,2011-10-31,39
15330.0,2011-11-07,32
15332.0,2010-12-08,366
15333.0,2011-05-15,208
15334.0,2011-07-06,156
15335.0,2011-10-17,53
15339.0,2011-10-04,66
15341.0,2011-09-20,80
15342.0,2011-08-02,129
15343.0,2011-09-13,87
15344.0,2011-12-09,0
15345.0,2011-10-25,45
15346.0,2011-01-11,332
15347.0,2010-12-08,366
15348.0,2011-09-28,72
15349.0,2011-07-04,158
15350.0,2010-12-01,373
15351.0,2011-11-27,12
15353.0,2011-03-30,254
15355.0,2011-11-10,29
15356.0,2011-11-08,31
15358.0,2011-12-05,4
15360.0,2011-10-31,39
15361.0,2010-12-13,361
15363.0,2010-12-02,372
15364.0,2011-09-05,95
15365.0,2011-11-14,25
15366.0,2011-09-25,75
15367.0,2011-10-13,57
15368.0,2011-11-18,21
15370.0,2011-10-30,40
15372.0,2011-07-25,137
15373.0,2011-12-01,8
15374.0,2011-08-03,128
15376.0,2011-10-30,40
15379.0,2011-06-23,169
15380.0,2011-12-01,8
15381.0,2011-05-10,213
15382.0,2011-11-25,14
15384.0,2011-06-23,169
15385.0,2011-10-30,40
15386.0,2011-06-06,186
15388.0,2011-03-14,270
15389.0,2011-06-20,172
15392.0,2011-12-05,4
15393.0,2011-11-23,16
15394.0,2011-11-30,9
15395.0,2011-01-18,325
15396.0,2011-08-19,112
15397.0,2011-02-23,289
15398.0,2011-11-23,16
15399.0,2011-12-08,1
15400.0,2011-09-08,92
15402.0,2011-07-14,148
15405.0,2011-06-03,189
15406.0,2011-11-08,31
15407.0,2011-11-06,33
15408.0,2011-03-20,264
15410.0,2011-09-16,84
15411.0,2011-11-13,26
15412.0,2011-06-21,171
15414.0,2011-11-30,9
15415.0,2011-01-30,313
15416.0,2011-10-06,64
15417.0,2011-09-15,85
15419.0,2011-11-15,24
15421.0,2011-10-12,58
15422.0,2011-01-20,323
15423.0,2011-11-01,38
15424.0,2011-03-30,254
15426.0,2011-11-20,19
15427.0,2011-11-06,33
15428.0,2011-11-24,15
15429.0,2011-11-13,26
15432.0,2011-11-16,23
15433.0,2011-05-10,213
15434.0,2011-12-01,8
15435.0,2011-11-17,22
15436.0,2011-11-27,12
15437.0,2011-03-22,262
15438.0,2011-07-31,131
15440.0,2011-10-16,54
15442.0,2011-04-05,248
15443.0,2011-12-08,1
15444.0,2011-11-30,9
15445.0,2011-03-20,264
15447.0,2011-01-13,330
15448.0,2011-01-31,312
15449.0,2011-11-13,26
15450.0,2011-11-09,30
15452.0,2011-11-10,29
15453.0,2011-12-08,1
15454.0,2010-12-12,362
15456.0,2011-03-01,283
15457.0,2011-03-22,262
15458.0,2011-11-14,25
15460.0,2010-12-20,354
15462.0,2011-09-06,94
15463.0,2011-11-10,29
15464.0,2011-01-05,338
15465.0,2011-11-20,19
15466.0,2011-09-15,85
15467.0,2011-11-30,9
15468.0,2011-10-19,51
15469.0,2011-10-20,50
15471.0,2011-12-07,2
15472.0,2011-08-18,113
15473.0,2011-11-25,14
15475.0,2011-09-23,77
15478.0,2011-10-30,40
15480.0,2011-08-15,116
15482.0,2011-11-24,15
15483.0,2011-07-01,161
15484.0,2011-12-08,1
15485.0,2011-11-09,30
15488.0,2011-09-08,92
15489.0,2011-11-17,22
15491.0,2011-09-05,95
15492.0,2011-11-11,28
15493.0,2011-11-07,32
15494.0,2011-11-18,21
15497.0,2011-11-22,17
15498.0,2011-12-07,2
15500.0,2011-12-01,8
15502.0,2011-11-24,15
15503.0,2010-12-12,362
15504.0,2011-09-19,81
15505.0,2011-10-18,52
15506.0,2011-11-17,22
15507.0,2011-06-21,171
15508.0,2011-06-03,189
15510.0,2011-01-13,330
15511.0,2011-11-28,11
15512.0,2011-07-07,155
15513.0,2011-11-06,33
15514.0,2011-11-27,12
15516.0,2011-10-26,44
15517.0,2011-04-20,233
15518.0,2011-10-06,64
15520.0,2011-12-08,1
15521.0,2011-10-30,40
15522.0,2011-11-07,32
15523.0,2011-09-16,84
15524.0,2011-11-15,24
15525.0,2011-12-07,2
15526.0,2011-11-06,33
15527.0,2011-11-21,18
15528.0,2011-03-30,254
15529.0,2011-11-17,22
15530.0,2011-11-18,21
15531.0,2011-12-01,8
15532.0,2011-11-14,25
15533.0,2011-11-20,19
15535.0,2011-06-19,173
15537.0,2011-06-29,163
15539.0,2011-12-02,7
15540.0,2011-11-28,11
15541.0,2011-08-17,114
15543.0,2011-02-24,288
15544.0,2011-11-30,9
15545.0,2011-10-16,54
15547.0,2011-12-02,7
15549.0,2011-09-23,77
15550.0,2011-12-05,4
15551.0,2011-11-03,36
15552.0,2011-05-06,217
15553.0,2011-10-10,60
15554.0,2011-03-07,277
15555.0,2011-11-27,12
15556.0,2011-11-15,24
15557.0,2011-11-11,28
15561.0,2011-11-28,11
15562.0,2010-12-23,351
15563.0,2011-11-17,22
15565.0,2011-10-20,50
15567.0,2011-11-21,18
15568.0,2011-12-07,2
15569.0,2011-08-28,103
15570.0,2011-12-02,7
15571.0,2011-11-28,11
15572.0,2011-12-05,4
15573.0,2011-11-08,31
15574.0,2011-06-15,177
15576.0,2011-11-02,37
15577.0,2011-07-11,151
15578.0,2011-06-30,162
15579.0,2011-10-02,68
15581.0,2011-08-11,120
15582.0,2011-11-15,24
15584.0,2011-11-16,23
15585.0,2011-06-16,176
15587.0,2011-10-20,50
15589.0,2011-03-29,255
15592.0,2011-10-24,46
15593.0,2011-09-30,70
15594.0,2011-11-24,15
15596.0,2011-08-31,100
15597.0,2011-11-04,35
15598.0,2011-10-17,53
15599.0,2011-11-13,26
15601.0,2011-11-28,11
15602.0,2011-12-01,8
15603.0,2011-09-22,78
15604.0,2011-10-18,52
15605.0,2011-11-03,36
15606.0,2011-10-09,61
15607.0,2011-01-07,336
15608.0,2011-11-11,28
15609.0,2011-06-08,184
15610.0,2011-10-19,51
15611.0,2011-11-30,9
15612.0,2011-11-03,36
15615.0,2011-11-29,10
15618.0,2011-11-07,32
15619.0,2011-11-29,10
15620.0,2011-10-14,56
15621.0,2011-12-05,4
15622.0,2011-10-27,43
15623.0,2011-07-21,141
15624.0,2011-08-15,116
15625.0,2011-08-28,103
15626.0,2011-09-26,74
15628.0,2011-12-05,4
15630.0,2011-10-25,45
15632.0,2011-11-24,15
15634.0,2011-11-22,17
15636.0,2011-09-11,89
15637.0,2011-10-18,52
15639.0,2011-07-28,134
15640.0,2011-12-05,4
15641.0,2011-08-26,105
15643.0,2011-06-01,191
15644.0,2011-06-26,166
15645.0,2011-11-21,18
15646.0,2011-07-05,157
15648.0,2011-05-19,204
15649.0,2011-01-07,336
15651.0,2011-11-03,36
15652.0,2011-09-09,91
15653.0,2011-09-08,92
15654.0,2011-11-30,9
15655.0,2011-04-10,243
15656.0,2011-10-25,45
15657.0,2011-11-17,22
15658.0,2011-06-02,190
15659.0,2011-10-27,43
15660.0,2011-11-14,25
15661.0,2011-01-26,317
15663.0,2011-08-25,106
15664.0,2011-10-20,50
15665.0,2011-06-24,168
15667.0,2011-10-31,39
15668.0,2011-05-06,217
15669.0,2011-10-30,40
15670.0,2011-02-16,296
15671.0,2011-11-21,18
15673.0,2011-09-12,88
15674.0,2011-09-27,73
15675.0,2011-09-19,81
15676.0,2011-11-21,18
15677.0,2011-10-21,49
15678.0,2011-10-18,52
15679.0,2011-11-15,24
15680.0,2011-11-30,9
15681.0,2011-11-14,25
15683.0,2011-08-14,117
15687.0,2011-12-01,8
15689.0,2011-08-12,119
15690.0,2011-12-05,4
15691.0,2011-04-01,252
15692.0,2011-11-11,28
15694.0,2011-12-09,0
15695.0,2011-03-18,266
15696.0,2011-11-06,33
15699.0,2011-11-22,17
15700.0,2011-06-20,172
15701.0,2011-12-07,2
15703.0,2011-03-20,264
15704.0,2011-07-22,140
15705.0,2011-05-22,201
15706.0,2011-10-07,63
15707.0,2011-11-04,35
15708.0,2011-10-30,40
15709.0,2011-03-01,283
15712.0,2011-11-30,9
15713.0,2011-07-19,143
15714.0,2011-11-28,11
15716.0,2011-07-17,145
15717.0,2011-04-19,234
15719.0,2011-11-07,32
15720.0,2011-11-15,24
15721.0,2011-11-28,11
15722.0,2011-11-04,35
15723.0,2010-12-10,364
15724.0,2011-05-22,201
15725.0,2011-11-24,15
15727.0,2011-11-23,16
15729.0,2011-05-11,212
15730.0,2011-10-05,65
15732.0,2011-05-11,212
15733.0,2011-03-02,282
15734.0,2011-08-17,114
15737.0,2011-11-25,14
15738.0,2011-11-21,18
15739.0,2011-10-04,66
15740.0,2011-10-21,49
15743.0,2011-11-23,16
15744.0,2011-09-23,77
15745.0,2011-11-20,19
15746.0,2011-07-28,134
15747.0,2011-11-27,12
15748.0,2011-10-30,40
15749.0,2011-04-18,235
15750.0,2011-12-07,2
15752.0,2011-10-31,39
15753.0,2011-02-08,304
15754.0,2011-10-19,51
15755.0,2011-11-29,10
15756.0,2011-10-09,61
15757.0,2011-10-05,65
15758.0,2011-11-15,24
15759.0,2011-05-05,218
15762.0,2011-10-05,65
15763.0,2011-11-08,31
15764.0,2011-09-12,88
15766.0,2011-10-06,64
15768.0,2011-08-16,115
15769.0,2011-12-02,7
15773.0,2011-12-04,5
15774.0,2011-10-02,68
15775.0,2011-04-08,245
15776.0,2011-07-29,133
15777.0,2011-04-12,241
15780.0,2011-06-09,183
15781.0,2011-11-14,25
15782.0,2011-11-30,9
15783.0,2011-11-29,10
15785.0,2011-11-07,32
15786.0,2011-10-24,46
15787.0,2011-11-13,26
15789.0,2010-12-16,358
15790.0,2011-11-29,10
15791.0,2011-10-27,43
15793.0,2011-11-25,14
15795.0,2011-07-13,149
15796.0,2011-12-08,1
15797.0,2011-08-18,113
15799.0,2011-09-25,75
15800.0,2011-08-24,107
15801.0,2011-10-24,46
15802.0,2011-07-20,142
15803.0,2011-10-19,51
15804.0,2011-12-09,0
15805.0,2011-11-16,23
15806.0,2011-10-24,46
15807.0,2011-10-20,50
15808.0,2011-02-06,306
15809.0,2011-11-03,36
15810.0,2011-09-22,78
15811.0,2011-11-17,22
15812.0,2011-08-24,107
15813.0,2011-05-16,207
15814.0,2011-11-23,16
15815.0,2011-10-07,63
15819.0,2011-10-21,49
15820.0,2011-01-24,319
15821.0,2011-10-26,44
15822.0,2011-12-06,3
15823.0,2010-12-02,372
15825.0,2011-06-20,172
15826.0,2011-10-14,56
15827.0,2011-09-27,73
15829.0,2011-09-01,99
15830.0,2011-11-02,37
15831.0,2011-10-12,58
15832.0,2011-03-30,254
15834.0,2011-09-30,70
15835.0,2011-10-26,44
15836.0,2011-10-20,50
15837.0,2011-10-06,64
15838.0,2011-11-28,11
15839.0,2011-11-06,33
15840.0,2011-10-12,58
15841.0,2011-09-28,72
15843.0,2011-02-09,303
15844.0,2011-10-24,46
15845.0,2011-11-22,17
15847.0,2011-11-01,38
15850.0,2011-11-20,19
15852.0,2011-06-06,186
15853.0,2011-10-19,51
15854.0,2011-12-05,4
15855.0,2011-07-26,136
15856.0,2011-12-05,4
15857.0,2011-11-21,18
15858.0,2011-11-24,15
15860.0,2011-10-30,40
15861.0,2011-11-27,12
15862.0,2011-12-01,8
15863.0,2011-11-14,25
15864.0,2011-11-17,22
15865.0,2011-10-30,40
15866.0,2011-08-30,101
15867.0,2011-12-04,5
15869.0,2011-03-07,277
15870.0,2011-11-07,32
15872.0,2011-11-25,14
15874.0,2011-10-07,63
15877.0,2011-12-08,1
15880.0,2010-12-05,369
15881.0,2011-01-31,312
15882.0,2011-05-25,198
15883.0,2011-12-07,2
15885.0,2011-09-08,92
15886.0,2011-10-10,60
15888.0,2011-09-20,80
15889.0,2011-07-06,156
15891.0,2011-04-27,226
15894.0,2011-03-31,253
15895.0,2011-07-13,149
15897.0,2011-05-29,194
15898.0,2011-12-08,1
15899.0,2010-12-06,368
15900.0,2011-11-16,23
15901.0,2011-11-23,16
15903.0,2011-11-30,9
15904.0,2011-12-01,8
15906.0,2011-11-20,19
15907.0,2011-12-06,3
15909.0,2011-06-19,173
15910.0,2011-12-09,0
15912.0,2011-06-14,178
15916.0,2011-11-23,16
15917.0,2011-04-06,247
15918.0,2011-06-02,190
15919.0,2011-11-20,19
15920.0,2011-07-08,154
15921.0,2011-06-20,172
15922.0,2010-12-01,373
15923.0,2010-12-02,372
15925.0,2011-05-29,194
15930.0,2011-10-03,67
15932.0,2011-12-05,4
15933.0,2011-11-18,21
15935.0,2011-04-14,239
15937.0,2011-10-06,64
15938.0,2011-08-19,112
15939.0,2011-09-11,89
15940.0,2011-02-01,311
15942.0,2011-07-29,133
15944.0,2011-03-08,276
15945.0,2010-12-09,365
15947.0,2011-09-18,82
15948.0,2011-12-01,8
15949.0,2011-11-23,16
15950.0,2011-11-08,31
15951.0,2011-12-01,8
15952.0,2011-11-06,33
15953.0,2011-11-24,15
15955.0,2011-11-15,24
15957.0,2011-11-08,31
15958.0,2011-09-26,74
15963.0,2011-11-20,19
15965.0,2011-11-22,17
15967.0,2011-11-16,23
15969.0,2011-12-07,2
15970.0,2011-02-09,303
15971.0,2011-11-22,17
15973.0,2010-12-08,366
15974.0,2011-10-31,39
15975.0,2011-09-16,84
15976.0,2011-06-27,165
15977.0,2011-11-22,17
15978.0,2011-09-23,77
15980.0,2011-09-12,88
15981.0,2011-11-15,24
15983.0,2011-11-17,22
15984.0,2011-12-07,2
15985.0,2011-08-08,123
15986.0,2011-11-09,30
15987.0,2011-11-27,12
15988.0,2011-11-20,19
15990.0,2011-10-26,44
15992.0,2011-12-06,3
15993.0,2011-12-01,8
15994.0,2011-10-16,54
15996.0,2011-09-12,88
15998.0,2011-11-03,36
16000.0,2011-12-07,2
16003.0,2011-11-10,29
16005.0,2011-11-27,12
16006.0,2011-05-12,211
16007.0,2011-10-23,47
16008.0,2011-11-16,23
16009.0,2011-11-17,22
16010.0,2011-04-08,245
16011.0,2011-12-01,8
16012.0,2011-11-04,35
16013.0,2011-12-06,3
16014.0,2011-11-02,37
16015.0,2011-12-06,3
16016.0,2011-12-06,3
16017.0,2011-10-23,47
16018.0,2011-10-31,39
16019.0,2011-10-24,46
16020.0,2011-11-23,16
16022.0,2011-03-24,260
16023.0,2011-10-24,46
16024.0,2011-11-27,12
16025.0,2011-11-10,29
16026.0,2011-10-27,43
16027.0,2011-09-09,91
16029.0,2011-11-01,38
16030.0,2011-02-03,309
16031.0,2011-09-08,92
16033.0,2011-12-04,5
16034.0,2011-05-27,196
16036.0,2011-09-13,87
16037.0,2011-03-15,269
16038.0,2011-12-02,7
16040.0,2011-10-05,65
16041.0,2011-11-09,30
16042.0,2011-11-17,22
16043.0,2011-11-02,37
16045.0,2011-08-12,119
16048.0,2010-12-01,373
16049.0,2011-10-30,40
16050.0,2011-06-19,173
16052.0,2011-10-16,54
16053.0,2011-11-07,32
16054.0,2011-07-17,145
16055.0,2011-05-03,220
16056.0,2011-10-25,45
16057.0,2011-11-23,16
16059.0,2011-10-05,65
16062.0,2011-11-30,9
16063.0,2011-03-24,260
16065.0,2010-12-09,365
16066.0,2011-11-23,16
16070.0,2011-11-17,22
16071.0,2011-10-26,44
16072.0,2011-02-24,288
16073.0,2011-02-15,297
16076.0,2011-12-06,3
16078.0,2011-03-01,283
16079.0,2011-11-23,16
16080.0,2011-09-19,81
16081.0,2011-10-14,56
16083.0,2011-08-31,100
16084.0,2011-02-13,299
16085.0,2011-11-16,23
16086.0,2011-10-11,59
16091.0,2011-07-08,154
16092.0,2011-08-17,114
16093.0,2011-08-25,106
16094.0,2011-11-28,11
16096.0,2011-03-20,264
16097.0,2011-04-13,240
16098.0,2011-09-13,87
16099.0,2011-10-20,50
16101.0,2011-09-30,70
16102.0,2011-10-28,42
16103.0,2011-12-02,7
16104.0,2011-10-09,61
16105.0,2011-04-05,248
16106.0,2011-10-05,65
16107.0,2011-11-22,17
16108.0,2011-09-16,84
16109.0,2011-05-05,218
16110.0,2011-10-25,45
16112.0,2011-07-19,143
16113.0,2011-06-09,183
16114.0,2011-06-22,170
16115.0,2011-11-30,9
16116.0,2011-05-12,211
16117.0,2011-06-03,189
16119.0,2011-12-01,8
16120.0,2011-10-11,59
16121.0,2011-10-13,57
16122.0,2011-09-27,73
16123.0,2011-10-19,51
16124.0,2011-01-26,317
16125.0,2010-12-07,367
16126.0,2011-11-10,29
16127.0,2011-10-31,39
16128.0,2011-11-22,17
16131.0,2011-10-19,51
16133.0,2011-12-06,3
16134.0,2011-11-18,21
16135.0,2011-03-22,262
16136.0,2011-10-11,59
16139.0,2011-11-21,18
16140.0,2011-10-05,65
16141.0,2011-09-12,88
16142.0,2011-04-04,249
16143.0,2011-12-06,3
16144.0,2011-04-07,246
16145.0,2011-12-01,8
16146.0,2011-07-05,157
16147.0,2011-07-29,133
16148.0,2011-02-16,296
16149.0,2011-12-05,4
16150.0,2011-10-28,42
16152.0,2011-03-16,268
16153.0,2011-10-21,49
16156.0,2011-12-01,8
16157.0,2011-11-24,15
16159.0,2011-03-03,281
16160.0,2011-10-05,65
16161.0,2011-12-08,1
16162.0,2011-04-01,252
16163.0,2011-04-21,232
16164.0,2011-11-22,17
16168.0,2011-11-29,10
16169.0,2011-12-01,8
16170.0,2011-10-20,50
16171.0,2011-10-11,59
16172.0,2011-09-05,95
16173.0,2011-11-24,15
16174.0,2011-08-05,126
16175.0,2011-09-06,94
16177.0,2011-10-20,50
16178.0,2011-07-24,138
16179.0,2011-10-10,60
16180.0,2011-08-31,100
16181.0,2011-09-27,73
16182.0,2011-09-28,72
16183.0,2011-10-03,67
16184.0,2011-10-06,64
16185.0,2011-11-23,16
16186.0,2011-11-17,22
16187.0,2011-11-08,31
16188.0,2011-10-26,44
16189.0,2011-11-24,15
16190.0,2011-10-30,40
16191.0,2011-12-07,2
16193.0,2011-04-17,236
16198.0,2011-09-25,75
16200.0,2011-12-05,4
16201.0,2011-12-06,3
16202.0,2010-12-14,360
16203.0,2011-10-12,58
16204.0,2011-11-16,23
16205.0,2011-11-09,30
16206.0,2011-10-16,54
16207.0,2011-11-14,25
16208.0,2011-10-26,44
16209.0,2011-09-12,88
16210.0,2011-12-08,1
16211.0,2011-09-12,88
16212.0,2011-11-20,19
16213.0,2011-09-22,78
16214.0,2011-06-22,170
16215.0,2011-09-20,80
16216.0,2011-03-17,267
16217.0,2011-04-18,235
16218.0,2011-11-10,29
16221.0,2011-11-03,36
16222.0,2011-01-25,318
16224.0,2011-10-13,57
16225.0,2011-10-26,44
16226.0,2011-05-20,203
16227.0,2011-04-28,225
16229.0,2011-09-13,87
16230.0,2011-06-03,189
16232.0,2011-10-27,43
16233.0,2011-09-29,71
16235.0,2011-10-30,40
16236.0,2011-09-22,78
16239.0,2011-10-14,56
16240.0,2011-11-15,24
16241.0,2011-11-30,9
16242.0,2011-12-01,8
16243.0,2011-11-06,33
16244.0,2011-05-12,211
16245.0,2011-11-16,23
16247.0,2011-06-22,170
16248.0,2011-10-09,61
16249.0,2011-10-18,52
16250.0,2011-03-23,261
16253.0,2011-10-04,66
16255.0,2011-11-23,16
16256.0,2011-03-18,266
16257.0,2011-06-16,176
16258.0,2011-10-25,45
16260.0,2011-10-20,50
16261.0,2011-11-22,17
16265.0,2011-11-30,9
16266.0,2011-09-27,73
16268.0,2011-09-29,71
16270.0,2010-12-21,353
16271.0,2011-12-07,2
16272.0,2011-08-15,116
16274.0,2010-12-01,373
16275.0,2011-05-27,196
16276.0,2011-06-16,176
16278.0,2011-08-31,100
16279.0,2011-11-18,21
16281.0,2011-09-28,72
16282.0,2011-01-04,339
16283.0,2011-12-04,5
16284.0,2011-11-08,31
16287.0,2011-06-23,169
16292.0,2011-08-10,121
16293.0,2011-11-18,21
16295.0,2011-11-30,9
16297.0,2011-03-16,268
16298.0,2011-11-17,22
16302.0,2011-08-05,126
16303.0,2011-11-14,25
16305.0,2011-07-24,138
16306.0,2011-05-10,213
16308.0,2011-11-02,37
16309.0,2011-08-25,106
16311.0,2011-11-22,17
16313.0,2011-12-06,3
16315.0,2011-01-13,330
16316.0,2011-10-06,64
16317.0,2011-08-12,119
16318.0,2011-11-04,35
16319.0,2011-05-06,217
16320.0,2011-06-20,172
16321.0,2011-09-28,72
16322.0,2011-12-08,1
16323.0,2011-05-27,196
16324.0,2011-08-03,128
16325.0,2011-10-24,46
16326.0,2011-12-04,5
16327.0,2011-11-25,14
16330.0,2011-11-22,17
16332.0,2011-11-11,28
16333.0,2011-12-02,7
16337.0,2011-11-03,36
16338.0,2011-07-05,157
16339.0,2011-02-28,284
16340.0,2011-08-24,107
16341.0,2011-11-15,24
16342.0,2011-09-25,75
16343.0,2011-11-23,16
16344.0,2011-07-04,158
16345.0,2011-10-26,44
16347.0,2011-11-28,11
16348.0,2011-11-07,32
16349.0,2011-02-22,290
16350.0,2011-11-18,21
16351.0,2011-01-11,332
16352.0,2011-11-22,17
16353.0,2011-12-06,3
16354.0,2011-10-07,63
16356.0,2011-05-26,197
16357.0,2011-11-06,33
16358.0,2011-12-08,1
16359.0,2011-12-02,7
16360.0,2011-12-05,4
16361.0,2011-11-30,9
16362.0,2011-11-07,32
16363.0,2011-10-17,53
16364.0,2011-11-28,11
16365.0,2011-11-22,17
16366.0,2011-11-21,18
16367.0,2011-11-02,37
16368.0,2011-12-07,2
16369.0,2011-11-21,18
16370.0,2011-09-18,82
16372.0,2011-11-06,33
16374.0,2011-10-04,66
16376.0,2011-12-01,8
16377.0,2011-03-17,267
16378.0,2011-04-06,247
16379.0,2011-12-05,4
16380.0,2011-10-09,61
16383.0,2011-09-26,74
16384.0,2011-09-11,89
16385.0,2011-10-10,60
16386.0,2011-11-11,28
16387.0,2011-01-21,322
16389.0,2011-10-17,53
16392.0,2011-03-15,269
16393.0,2011-12-07,2
16394.0,2011-10-14,56
16395.0,2011-10-10,60
16398.0,2011-07-08,154
16399.0,2011-11-20,19
16400.0,2011-09-06,94
16401.0,2011-12-08,1
16402.0,2011-03-20,264
16403.0,2011-01-31,312
16404.0,2011-09-30,70
16405.0,2011-02-10,302
16406.0,2011-11-21,18
16407.0,2011-11-27,12
16409.0,2011-11-03,36
16411.0,2011-11-20,19
16412.0,2011-10-17,53
16413.0,2011-10-14,56
16414.0,2011-11-18,21
16415.0,2011-10-26,44
16416.0,2011-11-13,26
16418.0,2011-10-26,44
16419.0,2011-08-19,112
16422.0,2011-11-22,17
16423.0,2011-11-15,24
16424.0,2011-06-01,191
16425.0,2011-02-10,302
